model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
5,2014,7450,1,33042,4,0,65.7,1.0
5,2018,10450,1,23266,4,145,65.7,1.0
6,2018,16625,1,12690,4,145,60.1,1.0
13,2017,17925,2,14726,0,145,54.3,2.0
5,2014,6250,1,21292,4,30,54.3,1.2
5,2018,10697,1,15950,4,145,65.7,1.0
6,2018,13250,1,8976,4,145,57.7,1.0
12,2019,9697,1,8136,4,145,48.7,1.2
6,2017,9551,1,49311,0,150,74.3,1.5
2,2017,9120,1,31889,4,150,53.3,1.0
5,2017,9591,1,16965,4,150,62.8,1.0
5,2017,11951,1,20110,4,145,47.9,1.6
2,2019,15591,1,7386,4,145,52.3,1.0
5,2015,9495,1,32948,4,150,47.9,1.6
6,2016,15795,1,18646,4,200,41.5,2.0
5,2016,6697,1,40126,4,125,54.3,1.2
6,2018,11397,1,14668,4,145,61.4,1.0
6,2017,11697,1,20744,4,145,60.1,1.0
5,2016,10110,1,19475,4,20,62.8,1.0
12,2018,7600,1,11834,4,145,57.7,1.2
12,2018,7800,1,7285,4,145,57.7,1.2
13,2019,20080,1,3651,0,145,47.9,2.0
6,2019,19950,1,2583,4,145,51.4,1.5
6,2019,15391,1,3591,4,145,49.6,1.0
13,2017,17310,1,16654,0,145,54.3,2.0
6,2016,11220,1,21922,4,125,51.4,1.5
16,2020,20890,1,2986,4,145,50.4,1.0
5,2015,6541,1,50116,4,0,65.7,1.0
6,2014,6997,1,37396,4,30,56.5,1.0
6,2019,15497,1,1310,4,145,58.9,1.0
0,2016,8997,1,13481,4,30,55.4,1.0
6,2016,9897,1,35199,4,20,60.1,1.0
5,2017,10497,1,20445,4,145,62.8,1.0
5,2019,13997,2,3134,4,145,48.7,1.0
11,2016,5497,1,16690,4,30,57.7,1.2
5,2017,9997,1,23143,4,145,65.7,1.0
13,2017,17397,2,23489,0,145,54.3,2.0
5,2017,10497,1,6698,4,145,65.7,1.0
13,2019,16698,1,10967,0,145,45.6,1.5
6,2016,15998,1,26023,0,20,67.3,2.0
13,2016,9998,1,54153,0,125,60.1,2.0
13,2019,19998,1,537,4,150,39.2,1.5
13,2019,21290,1,13346,0,150,37.7,2.0
6,2016,9059,1,57477,0,0,74.3,1.5
6,2019,17520,1,7562,4,145,60.1,1.0
13,2015,13660,2,49711,0,145,52.3,2.0
5,2018,11000,1,24813,4,145,56.5,1.0
5,2019,13140,1,2356,4,145,48.7,1.1
13,2016,12091,1,63741,0,125,60.1,2.0
6,2019,21972,1,1011,4,145,60.1,1.0
6,2019,19000,1,4753,4,145,60.1,1.0
6,2019,19000,1,3400,4,145,60.1,1.0
5,2017,9780,1,7238,4,0,65.7,1.0
12,2017,7500,1,4308,4,145,57.7,1.2
5,2017,10481,1,23065,4,145,65.7,1.0
12,2018,8421,1,18653,4,145,54.3,1.2
6,2019,15780,1,5372,0,145,74.3,1.5
2,2018,11660,1,14453,4,145,54.3,1.0
5,2018,10597,1,6499,4,145,64.2,1.1
5,2016,9850,1,9855,4,0,65.7,1.0
12,2018,7850,1,12401,4,145,57.7,1.2
13,2019,25925,1,5891,0,145,37.7,2.0
5,2017,9450,1,14126,4,145,64.2,1.1
13,2017,16350,1,18258,0,145,64.2,1.5
13,2015,9950,1,44325,0,125,60.1,2.0
13,2017,15550,1,15939,0,145,54.3,2.0
5,2015,10250,1,20028,4,145,47.9,1.6
5,2017,9750,1,13281,4,145,65.7,1.0
5,2017,10498,1,19130,4,150,65.7,1.0
2,2015,8298,1,24125,4,125,52.3,1.0
9,2017,11498,1,27070,0,150,64.2,1.5
0,2015,7598,2,33440,4,165,44.1,1.6
5,2016,6998,1,38052,0,0,78.5,1.5
14,2017,9598,1,59787,0,150,78.5,1.5
5,2017,8998,1,10673,4,125,54.3,1.2
5,2019,13998,1,8156,4,145,58.9,1.0
5,2015,6698,1,25409,4,125,54.3,1.2
5,2016,10798,1,11805,4,0,65.7,1.0
5,2019,16995,1,3428,4,150,40.3,1.5
5,2018,9995,1,31250,4,150,65.7,1.0
2,2019,14390,1,12402,4,150,54.3,1.0
13,2014,8990,1,37515,0,150,53.3,2.0
13,2017,13890,1,23969,0,150,64.2,1.5
9,2017,11498,1,17897,4,30,54.3,1.0
14,2018,15498,0,25950,4,150,44.8,1.5
5,2018,10498,1,9578,4,150,55.4,1.1
13,2014,9498,1,48694,0,145,53.3,2.0
6,2015,8798,1,33539,0,0,74.3,1.5
6,2019,14498,1,12739,4,145,58.9,1.0
6,2018,18998,1,20145,4,145,41.5,2.0
13,2019,19498,1,9102,4,145,39.2,1.5
13,2016,13998,1,15782,0,30,64.2,1.5
6,2014,7298,1,62125,0,20,67.3,1.6
0,2013,6998,2,16736,4,165,44.1,1.6
2,2018,13995,1,7016,4,150,53.3,1.0
8,2017,19995,1,20999,0,125,56.5,2.0
5,2016,6995,1,11969,4,125,54.3,1.2
1,2017,10495,1,13142,4,145,55.4,1.0
5,2019,12495,1,13034,4,145,58.9,1.0
14,2016,12995,0,42165,2,0,67.3,2.0
13,2019,20395,1,3100,0,145,36.7,2.0
3,2018,20995,1,17478,0,145,48.7,2.0
0,2017,8995,1,22649,4,30,55.4,1.0
5,2017,7897,1,27796,4,145,54.3,1.2
6,2018,13597,1,11148,4,145,57.7,1.0
6,2015,8497,1,39588,0,0,74.3,1.5
13,2018,15397,1,12232,0,145,54.3,1.5
1,2017,10697,1,22870,0,20,68.9,1.5
13,2019,18997,1,9036,4,145,39.2,1.5
5,2017,9297,1,21143,4,145,65.7,1.0
13,2019,17997,1,7342,4,145,34.4,1.5
5,2017,9050,1,16812,4,145,64.2,1.1
0,2014,7998,1,9181,4,30,55.4,1.0
5,2015,7498,1,21074,4,0,65.7,1.0
5,2019,12498,1,11445,4,145,58.9,1.0
5,2015,8798,1,24305,4,20,62.8,1.0
6,2017,9798,1,32160,4,20,60.1,1.0
5,2018,9000,1,16639,4,145,64.2,1.1
18,2016,17490,1,33777,0,125,56.5,2.0
6,2015,7990,1,27792,4,20,61.4,1.0
5,2015,8290,1,29174,4,0,65.7,1.0
5,2017,9498,1,14301,4,125,54.3,1.2
6,2017,10998,1,7426,4,20,60.1,1.0
6,2018,14495,1,16210,0,145,80.7,1.5
13,2019,25925,1,878,4,145,39.2,1.5
6,2017,17998,1,16001,0,145,67.3,2.0
5,2016,8998,1,24859,4,0,65.7,1.0
14,2016,11998,2,37154,0,125,58.9,2.0
6,2016,14998,1,41157,4,205,41.5,2.0
6,2016,13498,1,44106,0,20,67.3,2.0
13,2018,18298,1,14232,4,145,45.6,1.5
5,2016,7698,1,25411,4,125,54.3,1.2
13,2017,13890,1,36858,0,150,60.1,2.0
6,2015,7600,1,43919,4,20,61.4,1.0
6,2017,10390,1,30261,0,0,74.3,1.5
0,2017,10990,1,13890,4,30,57.7,1.0
13,2018,16995,1,18416,0,145,60.1,2.0
12,2018,9495,1,3136,4,145,47.9,1.2
13,2019,23850,2,3357,0,145,42.2,2.0
6,2019,17890,0,11834,0,145,64.2,2.0
0,2017,9660,2,7669,4,160,44.1,1.6
8,2017,17720,2,32582,0,145,52.3,2.0
6,2013,6921,1,24433,0,20,67.3,1.6
6,2019,17520,1,2798,4,145,60.1,1.0
6,2019,17520,1,4792,4,145,60.1,1.0
6,2019,17520,1,6871,4,145,60.1,1.0
1,2016,9160,1,36303,4,30,55.4,1.0
2,2018,15290,1,14067,4,145,54.3,1.0
5,2018,9995,1,14504,4,145,64.2,1.1
5,2016,8290,1,15282,4,125,54.3,1.2
5,2018,10995,1,16405,4,145,65.7,1.0
13,2019,17500,1,10974,0,145,38.2,2.0
13,2018,16500,0,26973,0,145,54.3,2.0
2,2016,9700,2,28533,4,160,44.8,1.5
0,2017,9300,2,34961,4,160,44.1,1.6
5,2015,8700,1,27095,4,0,65.7,1.0
13,2017,14500,1,38535,0,145,54.3,2.0
5,2014,7800,2,31604,4,145,47.9,1.6
6,2019,15600,1,10900,4,145,58.9,1.0
13,2019,17600,1,10283,4,145,34.4,1.5
6,2014,12500,1,45599,4,235,39.2,2.0
10,2017,14000,1,20122,0,30,64.2,1.5
13,2017,16290,1,17416,0,145,60.1,2.0
9,2017,10800,1,13809,0,30,64.2,1.5
6,2018,13995,1,11612,4,150,57.7,1.0
5,2017,10995,1,12513,4,150,65.7,1.0
13,2019,18990,1,8712,0,150,47.9,2.0
5,2017,9495,1,8855,4,150,64.2,1.1
6,2017,11600,1,23500,4,145,60.1,1.0
13,2018,16300,1,7500,0,145,54.3,1.5
5,2017,9400,1,16157,4,145,65.7,1.0
13,2019,19690,1,6777,4,145,35.3,1.5
13,2017,15000,1,14621,0,145,60.1,2.0
13,2017,15200,1,6216,0,125,60.1,2.0
5,2016,8500,1,19141,4,0,65.7,1.0
13,2017,14000,1,16155,0,145,64.2,1.5
5,2016,8900,1,2570,4,0,65.7,1.0
5,2017,9990,1,38081,4,145,65.7,1.0
3,2019,30990,0,10,0,145,37.2,2.0
6,2018,18000,1,5909,4,145,41.5,2.0
13,2016,15290,1,15893,0,125,60.1,2.0
6,2017,18490,1,14457,0,145,67.3,2.0
13,2019,19990,1,14362,0,145,38.2,2.0
13,2017,15290,1,36609,0,125,60.1,2.0
6,2018,10995,1,28526,0,145,74.3,1.5
6,2017,11999,1,2240,4,20,60.1,1.0
5,2015,6990,1,44823,4,0,65.7,1.0
5,2018,13800,1,15757,4,145,60.1,1.0
13,2017,15200,1,22435,0,150,54.3,2.0
11,2015,4500,1,38622,4,30,57.7,1.2
13,2019,17200,1,9390,0,150,38.2,2.0
5,2017,10700,1,26658,4,150,65.7,1.0
5,2017,8500,1,25000,4,150,64.2,1.1
6,2017,26900,1,14929,4,150,36.7,2.3
5,2019,14200,1,9235,4,150,60.1,1.0
18,2013,8500,1,39704,0,145,54.3,1.6
5,2016,7200,1,16460,4,125,54.3,1.2
5,2016,9500,1,10106,4,0,65.7,1.0
13,2016,15700,1,10852,0,145,54.3,2.0
18,2017,17500,2,29570,0,125,52.3,2.0
6,2015,10000,1,27097,0,0,74.3,1.5
5,2014,8300,1,23777,4,0,65.7,1.0
13,2019,20900,0,11251,4,145,29.1,1.5
6,2019,6900,1,26443,4,145,60.1,1.0
6,2019,24900,1,10836,0,145,50.4,2.0
6,2016,10500,1,15610,4,20,61.4,1.0
18,2016,15500,1,27790,0,125,56.5,2.0
14,2017,15800,2,26723,0,125,58.9,2.0
10,2016,14500,0,18460,0,125,56.6,1.5
5,2018,9990,1,21637,4,145,64.2,1.1
5,2015,7495,1,30236,4,125,54.3,1.2
2,2017,11590,1,9862,4,125,52.3,1.0
6,2018,18990,1,11350,0,145,67.3,2.0
5,2013,5000,1,69455,4,30,54.3,1.2
5,2019,16800,1,4670,4,150,40.3,1.5
13,2017,11200,1,46815,0,30,64.2,1.5
13,2014,9500,1,55221,0,160,47.9,2.0
5,2019,15000,1,4640,4,145,58.9,1.0
13,2017,15000,1,29764,0,145,64.2,1.5
5,2017,8700,1,10313,4,145,64.2,1.1
5,2018,11600,1,13792,4,145,65.7,1.0
5,2017,8998,1,10111,4,125,54.3,1.2
2,2014,7998,1,26254,4,160,44.8,1.5
5,2015,7998,1,22767,4,0,65.7,1.0
6,2018,13498,1,15012,4,150,57.7,1.0
5,2018,9498,1,15012,4,150,65.7,1.0
13,2016,14995,1,24031,0,145,54.3,2.0
14,2014,13302,1,25931,0,30,62.8,2.0
5,2016,9397,1,14328,4,20,62.8,1.0
5,2013,5591,1,40131,0,0,76.4,1.5
6,2016,8895,1,25487,4,20,60.1,1.0
6,2018,12595,1,13768,4,145,60.1,1.0
5,2018,13690,1,10258,4,145,65.7,1.0
6,2018,15490,1,26491,0,145,74.3,1.5
6,2017,13990,1,10000,4,145,60.1,1.0
9,2016,9495,1,47387,0,30,64.2,1.5
6,2019,15995,1,10279,4,145,58.9,1.0
6,2014,7800,1,30500,0,20,67.3,1.6
2,2017,8900,1,25782,4,125,52.3,1.0
5,2018,10700,1,7954,4,150,58.9,1.0
2,2019,15800,1,8537,4,150,51.4,1.0
5,2019,13900,1,10762,4,150,58.9,1.0
5,2013,5990,1,55211,0,0,85.6,1.6
6,2018,18990,1,8213,0,145,67.3,2.0
5,2019,17290,1,6252,4,145,60.1,1.0
6,2019,17295,0,3366,0,145,53.3,1.5
13,2019,23995,1,6370,0,145,37.7,2.0
6,2018,12995,1,18300,4,145,57.7,1.0
6,2018,18295,1,21800,4,145,41.5,2.0
6,2018,11995,1,24000,4,145,57.7,1.0
5,2016,8795,1,56000,4,150,47.9,1.6
6,2018,12395,1,21000,4,150,57.7,1.0
5,2019,14995,1,4800,4,150,60.1,1.0
13,2017,15995,2,25208,0,150,54.3,2.0
6,2018,18998,1,18003,0,145,67.3,2.0
5,2017,9171,1,24961,4,0,65.7,1.0
5,2017,8995,1,22084,4,125,54.3,1.2
9,2016,9991,1,26611,4,30,54.3,1.0
13,2017,14292,1,19674,4,160,45.6,1.5
13,2016,12492,1,28226,0,145,54.3,2.0
1,2017,11500,1,18358,4,30,55.4,1.0
13,2018,15500,1,14170,0,145,64.2,1.5
2,2019,15000,1,5555,4,145,53.3,1.0
13,2019,19800,1,11218,0,145,45.6,1.5
5,2018,11600,2,31339,4,145,54.3,1.0
6,2018,12400,1,14130,0,145,74.3,1.5
5,2016,8400,1,35124,4,0,65.7,1.0
6,2018,12500,1,19730,4,145,57.7,1.0
5,2017,9500,1,26081,4,145,62.8,1.0
6,2017,11200,1,15410,0,145,74.3,1.5
5,2016,10000,1,12107,4,20,62.8,1.0
11,2014,4500,1,41127,4,30,57.7,1.2
5,2018,9300,1,11172,4,145,64.2,1.1
12,2017,7500,1,14689,4,145,57.7,1.2
6,2018,13000,1,8026,4,145,57.7,1.0
6,2017,16000,1,23708,4,145,41.5,2.0
5,2020,21000,1,10,4,150,40.3,1.5
5,2020,17000,1,10,4,150,58.9,1.0
16,2020,21000,1,1173,4,150,50.4,1.0
9,2017,14500,1,6994,4,30,54.3,1.0
2,2018,10500,1,44998,0,150,68.9,1.5
6,2018,13000,1,11842,4,150,57.7,1.0
5,2014,7500,1,18772,4,0,65.7,1.0
6,2017,10998,1,31265,4,150,60.1,1.0
2,2016,8498,1,30205,4,125,53.3,1.0
6,2019,16195,1,8132,4,145,60.1,1.0
12,2018,7700,1,24194,4,150,57.7,1.2
2,2019,16795,1,691,4,145,51.4,1.0
5,2015,6700,1,35659,4,0,65.7,1.0
5,2018,14500,1,6436,4,145,55.4,1.0
5,2018,11500,1,27062,4,145,62.8,1.0
2,2019,17400,0,1872,4,145,44.1,1.0
12,2018,8200,1,8415,4,145,57.7,1.2
5,2015,6000,1,41426,4,125,54.3,1.2
2,2019,16395,1,2800,4,145,53.3,1.0
1,2018,12495,1,12500,0,145,58.9,1.5
14,2017,11495,1,58000,0,145,65.7,2.0
16,2020,21795,1,680,4,145,50.4,1.0
2,2018,12495,1,34000,4,145,54.3,1.0
1,2017,10295,1,20000,4,30,55.4,1.0
6,2019,17995,1,90,4,145,49.6,1.0
5,2016,9895,2,11000,4,0,57.7,1.0
1,2016,9695,1,33000,0,30,64.2,2.0
2,2018,12795,1,13500,0,145,68.9,1.5
8,2016,16500,1,24758,0,125,56.5,2.0
13,2016,11998,1,23328,4,160,45.6,1.5
5,2013,6260,1,45180,4,0,65.7,1.0
15,2020,37990,0,2450,4,145,22.1,5.0
5,2018,16991,1,7000,4,145,40.3,1.5
13,2016,13500,1,19301,0,125,60.1,2.0
6,2017,9900,1,35452,0,145,74.3,1.5
6,2017,16500,1,21617,0,145,67.3,2.0
10,2016,14000,0,21576,0,125,56.6,1.5
2,2018,14500,1,19799,4,145,52.3,1.0
6,2017,11900,1,9574,4,20,60.1,1.0
2,2018,14800,1,9060,4,145,51.4,1.0
6,2017,16500,1,18549,4,200,41.5,2.0
8,2017,19900,1,11111,0,125,56.5,2.0
5,2017,11998,1,5944,4,0,65.7,1.0
5,2015,8998,1,23215,4,20,62.8,1.0
8,2016,19998,1,11100,0,125,56.5,2.0
6,2018,17498,1,30690,0,145,67.3,2.0
5,2018,9998,1,27533,0,145,85.6,1.5
2,2018,12998,1,22852,4,145,54.3,1.0
5,2018,14998,1,19772,4,145,62.8,1.0
5,2017,8698,1,16284,4,145,54.3,1.2
13,2017,15191,2,52423,0,150,54.3,2.0
5,2018,14991,1,13032,4,145,62.8,1.0
6,2018,12498,1,13559,4,145,60.1,1.0
5,2017,11998,1,6596,4,0,65.7,1.0
5,2019,13998,1,14330,4,145,58.9,1.0
6,2019,16998,1,22859,4,145,60.1,1.0
13,2018,16798,1,3233,4,145,45.6,1.5
6,2019,17590,1,12095,0,145,74.3,1.5
5,2017,7495,1,33000,4,125,54.3,1.2
5,2017,10690,1,16137,4,20,62.8,1.0
13,2018,16990,1,13043,0,145,64.2,1.5
6,2018,11490,1,17152,4,145,61.4,1.0
12,2018,9790,1,12272,4,145,47.9,1.2
6,2019,15990,1,12814,0,145,74.3,1.5
5,2017,9995,1,11933,4,145,64.2,1.1
5,2018,10495,1,16709,4,145,64.2,1.1
6,2017,15750,1,19694,4,145,41.5,2.0
6,2019,15400,1,9845,4,145,60.1,1.0
6,2019,15360,1,12221,4,145,60.1,1.0
6,2019,15760,1,10282,0,145,74.3,1.5
6,2019,15270,1,12100,4,145,60.1,1.0
6,2019,16030,1,10111,0,145,74.3,1.5
6,2019,15750,1,6388,0,145,74.3,1.5
6,2019,15510,1,15811,0,145,74.3,1.5
6,2017,11498,1,15430,0,0,74.3,1.5
0,2017,9680,1,12451,4,145,55.4,1.0
5,2015,7991,1,22592,4,125,54.3,1.2
6,2019,15960,1,12388,0,145,74.3,1.5
6,2019,15950,1,9550,0,145,74.3,1.5
6,2017,13430,1,19859,0,145,74.3,1.5
5,2019,15490,0,7552,4,145,48.7,1.0
5,2017,8491,1,7774,4,125,54.3,1.2
6,2018,17400,1,14398,4,145,41.5,2.0
5,2014,7291,1,23894,4,30,54.3,1.2
12,2017,6800,1,21881,4,145,57.7,1.2
5,2018,12891,1,23829,4,145,58.9,1.0
5,2017,9998,1,26325,4,150,65.7,1.0
1,2017,11998,1,10459,4,30,55.4,1.0
5,2017,10998,1,7008,4,0,65.7,1.0
5,2017,10298,1,27897,4,0,65.7,1.0
6,2016,8498,1,49974,0,0,74.3,1.5
5,2018,10298,1,14240,4,150,64.2,1.1
6,2017,13298,1,8794,0,150,74.3,1.5
11,2015,4998,1,15296,4,30,57.7,1.2
5,2016,9998,2,20069,4,0,57.7,1.0
6,2017,10998,1,15265,4,150,60.1,1.0
5,2018,10520,1,39794,4,145,56.5,1.0
5,2018,11250,1,21959,4,145,56.5,1.0
5,2017,10230,1,11634,4,0,65.7,1.0
6,2017,18610,1,10843,4,200,41.5,2.0
6,2017,8540,1,35210,4,20,61.4,1.0
6,2019,15580,1,5011,4,145,60.1,1.0
5,2018,8491,1,17878,4,145,64.2,1.1
6,2020,20491,0,4841,0,145,74.3,1.5
5,2017,7640,1,20346,4,125,54.3,1.2
5,2017,8091,1,19877,4,125,54.3,1.2
5,2017,8491,1,11296,4,145,54.3,1.2
5,2017,8330,1,22560,4,145,54.3,1.2
1,2017,11591,1,17350,0,20,68.9,1.5
12,2018,8391,1,9328,4,145,57.7,1.2
6,2016,10000,1,9012,4,20,61.4,1.0
6,2016,9450,1,15545,0,0,74.3,1.5
6,2019,14740,1,13451,4,145,58.9,1.0
5,2017,9520,1,20670,4,145,65.7,1.0
2,2017,9260,1,25395,4,125,53.3,1.0
5,2015,8991,1,20200,4,0,65.7,1.0
5,2019,14998,2,16506,4,150,48.7,1.0
5,2015,6998,1,30518,4,125,54.3,1.2
13,2017,12990,1,18882,0,30,64.2,1.5
13,2017,13070,1,17130,4,160,45.6,1.5
6,2017,10000,1,20533,4,145,61.4,1.0
6,2018,12050,1,19460,4,145,51.4,1.5
5,2016,7991,1,48426,0,0,78.5,1.5
0,2016,7220,1,25852,0,0,74.3,1.5
3,2019,30990,0,15012,0,145,37.2,2.0
6,2019,18550,0,5016,0,145,64.2,2.0
5,2014,5207,1,71357,0,0,76.4,1.5
13,2018,16310,1,15786,0,145,54.3,2.0
6,2015,6730,1,65825,0,0,74.3,1.5
5,2018,11000,1,24222,4,145,56.5,1.0
1,2017,10490,2,25484,0,20,64.2,1.5
5,2017,10990,2,17983,4,150,54.3,1.0
5,2015,6860,1,32993,4,125,54.3,1.2
5,2015,5971,1,42344,4,125,54.3,1.2
2,2018,11650,1,19259,4,145,54.3,1.0
5,2017,7491,1,36952,4,150,54.3,1.2
5,2017,9491,1,8173,4,0,65.7,1.0
5,2017,7491,1,30393,4,125,54.3,1.2
13,2015,9791,1,33960,0,125,53.3,2.0
14,2016,15991,1,33515,0,30,62.8,2.0
6,2018,18491,1,12117,4,150,41.5,2.0
6,2018,11779,2,11011,4,150,51.4,1.0
5,2017,8000,1,19501,4,150,65.7,1.0
0,2016,6691,1,36091,4,30,57.7,1.0
2,2017,8691,1,23092,4,150,52.3,1.0
5,2017,8491,1,11655,4,150,54.3,1.2
12,2018,8995,1,10038,4,145,57.7,1.2
5,2016,9495,1,22080,4,20,62.8,1.0
8,2018,16990,1,31766,0,145,56.5,2.0
0,2013,6700,1,15897,4,145,47.1,1.4
5,2017,7991,1,32444,4,150,65.7,1.0
14,2017,12791,1,29252,0,150,65.7,2.0
5,2014,9495,1,38901,4,145,47.9,1.6
13,2016,17790,0,4618,4,235,38.2,1.5
6,2017,10595,1,28303,0,145,74.3,1.5
6,2017,10057,1,15019,4,145,61.4,1.0
5,2018,10300,1,16621,0,145,88.3,1.5
2,2016,8590,1,23689,0,30,64.2,1.5
12,2017,7891,1,10150,4,145,57.7,1.2
5,2016,8998,1,22704,4,0,65.7,1.0
14,2017,14998,1,23167,4,145,48.7,1.5
5,2019,14040,1,4039,4,145,56.5,1.0
13,2017,12720,1,41116,0,125,60.1,2.0
5,2017,7627,1,9895,4,125,54.3,1.2
5,2017,8191,1,10435,4,125,54.3,1.2
2,2017,8721,1,25152,4,125,52.3,1.0
5,2017,7491,1,39719,4,0,65.7,1.0
13,2015,10770,2,29665,0,150,52.3,2.0
2,2017,12591,2,7595,4,150,44.8,1.5
0,2015,5991,2,52515,4,165,44.1,1.6
5,2017,8081,1,25320,4,150,64.2,1.1
6,2018,11991,1,10662,4,150,60.1,1.0
5,2017,7911,1,27252,4,150,65.7,1.0
13,2017,12151,1,25621,0,150,64.2,1.5
5,2018,8421,1,10635,4,150,64.2,1.1
6,2016,9321,1,31136,4,20,60.1,1.0
5,2018,9911,1,17201,4,150,65.7,1.0
13,2017,12097,1,31001,0,30,64.2,1.5
11,2015,4989,1,40443,4,30,57.7,1.2
6,2013,5995,1,77886,0,20,67.3,1.6
8,2017,18495,1,27678,0,125,56.5,2.0
6,2018,17290,1,9954,4,145,60.1,1.0
5,2017,8299,1,37986,4,145,65.7,1.0
1,2017,9899,1,26805,0,145,68.9,1.5
5,2018,10099,1,13233,4,150,65.7,1.0
2,2017,11491,2,12200,4,160,44.8,1.5
12,2018,8330,1,7428,4,145,57.7,1.2
5,2018,9991,1,13055,4,145,65.7,1.0
5,2018,9991,1,16636,4,145,65.7,1.0
6,2018,12000,1,15071,0,145,74.3,1.5
6,2017,10820,1,15892,4,20,61.4,1.0
5,2016,7998,1,26490,0,0,78.5,1.5
5,2017,8998,1,16485,4,0,65.7,1.0
2,2017,10498,1,16064,4,125,52.3,1.0
5,2017,10498,1,7712,4,0,65.7,1.0
13,2017,14998,1,37838,0,145,64.2,1.5
18,2017,18998,1,20397,0,125,52.3,2.0
6,2018,17498,1,28068,0,145,67.3,2.0
2,2017,9498,1,21698,0,145,64.2,1.5
5,2018,10498,1,14458,4,150,55.4,1.1
6,2017,10498,1,6736,4,20,60.1,1.0
6,2019,15470,1,5852,4,145,60.1,1.0
6,2019,15470,1,3422,4,145,60.1,1.0
6,2019,15390,1,10235,4,145,60.1,1.0
6,2019,15590,1,6484,4,145,60.1,1.0
6,2019,15590,1,8000,4,145,60.1,1.0
5,2019,14620,1,8709,4,145,55.4,1.0
6,2017,10731,1,16768,0,145,74.3,1.5
6,2018,11250,1,7330,4,145,60.1,1.0
6,2017,9991,1,19907,4,20,61.4,1.0
10,2015,9490,1,94362,0,125,58.9,1.6
13,2017,14291,0,40600,4,145,38.2,1.5
5,2018,13491,1,7552,4,145,65.7,1.0
6,2017,17750,1,5597,4,145,41.5,2.0
5,2017,9440,1,10655,0,0,88.3,1.5
5,2017,11691,2,5606,4,0,57.7,1.0
1,2016,12080,1,1669,4,30,55.4,1.0
12,2019,10780,1,2574,4,145,47.9,1.2
5,2015,7291,1,26104,4,125,54.3,1.2
6,2019,14291,1,13649,4,145,58.9,1.0
9,2017,11891,1,11373,4,30,54.3,1.0
5,2017,12391,2,11017,4,0,57.7,1.0
6,2017,8870,1,45151,0,145,74.3,1.5
8,2016,18290,1,10128,0,125,56.5,2.0
13,2017,16290,0,15344,4,235,38.2,1.5
18,2017,12330,1,73783,0,125,56.5,2.0
6,2018,13380,1,9695,4,145,61.4,1.0
6,2019,14991,1,13712,4,145,58.9,1.0
6,2013,6250,1,52328,4,30,56.5,1.0
6,2018,13060,1,11710,4,145,60.1,1.0
5,2018,10691,1,12523,4,145,65.7,1.0
2,2019,16990,0,2052,4,145,45.6,1.0
2,2017,8950,1,9253,4,160,44.8,1.5
5,2017,9810,1,5156,4,0,65.7,1.0
5,2017,11291,2,19253,4,0,57.7,1.0
5,2018,10600,1,27056,4,145,65.7,1.0
5,2016,10180,1,14466,4,0,65.7,1.0
6,2017,9290,1,35006,4,145,60.1,1.0
12,2019,9291,1,7117,4,145,47.9,1.2
13,2018,16291,1,31001,0,145,64.2,1.5
6,2018,14370,1,7024,0,145,74.3,1.5
5,2017,11080,2,7554,4,145,47.9,1.6
0,2017,9291,1,23015,0,0,74.3,1.5
13,2017,15850,0,25410,0,145,54.3,2.0
6,2017,12430,2,16515,4,125,51.4,1.0
6,2014,8391,1,11254,4,30,56.5,1.0
16,2020,20980,1,2165,4,145,50.4,1.0
6,2020,20991,0,3767,0,145,74.3,1.5
13,2017,13991,1,27909,0,145,64.2,1.5
5,2017,8991,1,17436,4,145,65.7,1.0
13,2018,15781,1,15709,0,145,60.1,2.0
5,2019,13760,0,6306,4,145,48.7,1.0
5,2019,14340,1,4122,4,145,58.9,1.0
6,2019,15460,1,6810,4,145,60.1,1.0
6,2014,6791,1,44117,4,20,61.4,1.0
6,2019,14491,1,11325,4,145,58.9,1.0
6,2018,12390,1,12664,4,145,57.7,1.0
5,2018,10491,1,5252,4,145,64.2,1.1
5,2018,10491,1,8425,4,145,65.7,1.0
5,2017,10991,1,12028,4,145,65.7,1.0
1,2017,11970,1,15952,4,145,55.4,1.0
6,2017,10170,1,42903,0,145,74.3,1.5
13,2017,15770,2,9963,0,145,58.9,1.5
5,2018,10491,1,16620,4,145,65.7,1.0
6,2015,7380,1,50360,0,0,74.3,1.5
5,2017,9691,1,22654,4,145,65.7,1.0
13,2018,15298,1,38318,0,145,54.3,2.0
5,2017,9498,1,13636,4,0,65.7,1.0
6,2017,11998,1,9080,4,20,61.4,1.0
5,2017,8691,1,34216,0,0,88.3,1.5
13,2017,14540,1,15869,0,145,64.2,1.5
6,2019,19240,0,13890,0,145,49.6,2.0
6,2019,26230,1,3802,4,145,34.5,2.3
6,2015,9380,1,21945,4,20,60.1,1.0
5,2016,7491,1,36343,0,0,88.3,1.5
5,2017,10391,1,6577,0,0,78.5,1.5
5,2014,9681,1,36488,4,145,47.9,1.6
13,2017,12870,1,16303,0,30,64.2,1.5
12,2019,10490,1,1974,4,145,47.9,1.2
5,2014,6999,1,40129,4,30,54.3,1.2
6,2018,19395,1,7506,0,145,67.3,2.0
5,2016,8250,1,18270,4,125,54.3,1.2
9,2016,9995,1,14621,4,30,54.3,1.0
