person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
24.0,1,4,51258.0,2,0,8000.0,5,6.62,0.16,3.0,697,0,0
24.0,1,3,29746.0,2,3,9975.0,1,11.48,0.34,4.0,690,0,1
22.0,1,4,36318.0,0,3,9975.0,1,11.01,0.27,2.0,645,0,1
24.0,0,1,56308.0,3,3,9975.0,5,13.11,0.18,3.0,720,0,0
22.0,0,3,72978.0,2,3,9975.0,5,11.48,0.14,4.0,612,1,0
22.0,1,3,51427.0,0,0,3000.0,3,6.03,0.06,2.0,626,0,0
23.0,0,0,78838.0,1,3,9975.0,5,7.51,0.13,2.0,667,1,0
23.0,1,4,51118.0,0,2,6500.0,5,6.03,0.13,2.0,679,0,0
22.0,0,1,87294.0,0,3,9975.0,5,10.99,0.11,3.0,615,0,0
22.0,1,4,51395.0,0,2,10000.0,4,6.03,0.19,2.0,601,1,0
25.0,0,0,51493.0,2,0,9100.0,1,11.01,0.18,3.0,565,1,0
22.0,0,3,100458.0,0,3,9975.0,0,11.01,0.1,3.0,592,1,0
25.0,1,4,33237.0,0,3,4900.0,5,14.26,0.15,4.0,633,0,0
21.0,1,4,51439.0,0,2,5000.0,1,17.49,0.1,2.0,588,1,0
22.0,1,4,32617.0,0,3,9900.0,1,11.71,0.3,4.0,690,0,1
22.0,1,1,36892.0,0,3,9875.0,5,7.29,0.27,3.0,645,0,1
23.0,1,3,51190.0,0,0,8000.0,1,10.99,0.16,4.0,585,1,0
26.0,1,0,34618.0,2,3,9800.0,5,7.29,0.28,4.0,675,0,1
22.0,0,0,40441.0,0,3,9800.0,0,11.01,0.24,2.0,660,0,1
25.0,0,3,44311.0,3,3,9800.0,1,10.36,0.22,4.0,641,1,0
23.0,1,4,58437.0,0,3,9800.0,0,7.88,0.17,4.0,659,0,0
23.0,1,0,54050.0,2,3,9800.0,1,7.51,0.18,2.0,662,0,1
24.0,1,0,51495.0,0,0,12000.0,2,6.99,0.23,3.0,580,1,0
23.0,0,3,53802.0,1,3,9800.0,3,13.11,0.18,2.0,657,0,1
24.0,0,3,51331.0,1,0,1000.0,4,11.49,0.02,4.0,593,0,0
26.0,0,0,44369.0,0,0,11000.0,1,10.59,0.25,4.0,578,0,1
24.0,0,0,64962.0,6,3,9800.0,2,6.17,0.15,4.0,613,0,0
23.0,0,4,72869.0,0,3,9800.0,1,13.49,0.13,2.0,707,0,0
22.0,1,1,72994.0,1,3,9800.0,4,11.01,0.13,3.0,713,1,0
25.0,1,1,72979.0,2,3,9800.0,4,11.01,0.13,3.0,682,1,0
24.0,0,1,99891.0,1,3,9800.0,3,7.51,0.1,4.0,619,0,0
23.0,0,3,80347.0,3,3,9800.0,3,15.7,0.12,2.0,599,0,1
22.0,1,1,51403.0,0,2,7000.0,5,11.01,0.14,3.0,590,0,0
26.0,1,3,112491.0,7,3,9800.0,2,10.25,0.09,4.0,548,1,0
25.0,0,1,51784.0,2,0,7200.0,1,14.79,0.14,2.0,672,1,0
26.0,0,0,129688.0,1,3,9800.0,3,8.9,0.08,3.0,670,1,0
23.0,1,0,43889.0,5,0,6725.0,2,11.49,0.15,2.0,670,0,1
21.0,0,3,51370.0,0,0,7000.0,1,15.23,0.14,4.0,598,1,0
23.0,0,4,44650.0,0,3,4900.0,1,12.68,0.11,2.0,660,1,0
25.0,0,3,39805.0,3,3,4900.0,3,11.49,0.12,2.0,586,0,1
23.0,0,1,51087.0,4,3,4900.0,1,14.72,0.1,4.0,697,1,0
22.0,1,3,51632.0,1,0,14750.0,1,12.99,0.29,4.0,664,0,0
22.0,1,4,51261.0,0,0,6000.0,1,12.99,0.12,2.0,702,1,0
22.0,1,4,51757.0,0,0,5000.0,5,6.99,0.1,4.0,636,1,0
26.0,0,1,44024.0,4,0,4500.0,2,10.59,0.1,2.0,673,0,1
23.0,1,0,61200.0,0,3,4900.0,1,8.49,0.08,3.0,555,1,0
21.0,1,3,61059.0,0,3,4900.0,1,8.94,0.08,2.0,587,1,0
24.0,1,1,62822.0,0,3,4900.0,3,9.99,0.08,3.0,588,0,0
23.0,1,0,65786.0,4,3,4900.0,4,11.01,0.07,2.0,670,0,0
23.0,1,1,51399.0,0,0,8000.0,5,5.42,0.16,3.0,569,1,0
24.0,1,1,84777.0,3,3,4900.0,4,9.99,0.06,2.0,678,0,0
23.0,1,0,51395.0,0,0,12000.0,4,15.23,0.23,3.0,574,1,0
21.0,1,3,51248.0,0,2,8000.0,3,9.99,0.16,4.0,568,0,0
24.0,1,3,89741.0,0,3,4900.0,4,12.87,0.05,3.0,666,1,0
23.0,1,3,129423.0,2,3,4900.0,0,8.94,0.04,2.0,642,0,0
25.0,1,4,16840.0,5,3,4950.0,2,9.63,0.29,3.0,660,0,1
22.0,0,1,18876.0,0,3,4950.0,4,8.9,0.26,4.0,680,0,1
24.0,0,0,51218.0,1,0,11000.0,4,5.42,0.21,4.0,675,0,0
24.0,0,4,51418.0,3,0,10000.0,4,7.49,0.19,4.0,640,1,0
24.0,1,0,44562.0,0,0,4000.0,3,15.23,0.09,3.0,628,0,1
22.0,0,0,41936.0,1,3,4975.0,0,7.51,0.12,2.0,662,0,1
24.0,0,3,91251.0,5,3,4975.0,0,6.76,0.05,4.0,526,1,0
22.0,1,3,114873.0,2,3,4975.0,3,6.17,0.04,3.0,613,1,0
23.0,1,0,51221.0,0,2,6000.0,4,5.42,0.12,2.0,545,1,0
23.0,1,0,34426.0,3,3,5000.0,5,8.94,0.15,3.0,675,1,0
22.0,0,0,34723.0,1,3,5000.0,5,17.51,0.14,4.0,655,0,1
24.0,1,0,51582.0,2,0,1200.0,5,11.49,0.02,3.0,611,1,0
22.0,0,3,34711.0,0,3,5000.0,3,11.01,0.14,3.0,644,1,0
24.0,0,3,51247.0,4,0,2500.0,2,15.28,0.05,2.0,582,1,0
23.0,0,0,34266.0,1,3,5000.0,0,13.72,0.15,4.0,608,0,1
23.0,1,1,34363.0,3,3,5000.0,3,11.78,0.15,4.0,694,0,0
24.0,1,4,34515.0,0,3,5000.0,3,7.68,0.14,3.0,649,0,0
25.0,1,4,35588.0,3,3,5000.0,1,8.9,0.14,2.0,652,0,0
22.0,0,1,35384.0,0,3,5000.0,1,6.91,0.14,2.0,558,1,0
23.0,1,1,35372.0,1,3,5000.0,1,11.49,0.14,2.0,636,0,0
23.0,0,0,51472.0,1,0,7600.0,3,6.0,0.15,2.0,652,0,0
22.0,1,1,51491.0,0,0,7050.0,4,11.01,0.14,4.0,607,1,0
23.0,0,0,35668.0,1,3,5000.0,5,13.11,0.14,3.0,565,0,0
23.0,1,4,35579.0,1,3,5000.0,1,14.84,0.14,2.0,684,1,0
24.0,0,3,35869.0,0,3,5000.0,1,10.99,0.14,4.0,625,1,0
23.0,1,1,36680.0,0,3,5000.0,0,7.66,0.14,4.0,696,1,0
22.0,0,1,36578.0,2,3,5000.0,1,11.12,0.14,3.0,475,0,1
21.0,1,0,51308.0,1,0,2500.0,0,7.29,0.05,4.0,681,1,0
26.0,1,0,36755.0,5,3,5000.0,1,12.42,0.14,2.0,546,0,1
25.0,0,3,36759.0,6,3,5000.0,1,7.9,0.14,3.0,604,0,0
24.0,1,3,51327.0,2,0,22250.0,0,11.11,0.43,3.0,659,1,0
24.0,0,0,37077.0,2,3,5000.0,0,12.69,0.13,4.0,580,0,1
26.0,0,0,36993.0,3,3,5000.0,4,11.01,0.14,2.0,531,1,0
23.0,1,1,44142.0,0,0,10750.0,2,11.01,0.24,3.0,608,0,1
22.0,1,3,36924.0,2,3,5000.0,1,11.01,0.14,2.0,641,0,0
23.0,1,0,37004.0,1,3,5000.0,2,12.99,0.14,2.0,660,0,1
22.0,1,4,51456.0,0,2,9000.0,5,7.66,0.17,2.0,685,1,0
26.0,1,3,36914.0,3,3,5000.0,3,11.01,0.14,2.0,665,0,0
22.0,1,3,36844.0,0,3,5000.0,2,8.88,0.14,3.0,614,0,1
23.0,1,3,37085.0,0,3,5000.0,1,11.01,0.13,3.0,568,1,0
25.0,1,0,36788.0,7,3,5000.0,1,11.86,0.14,2.0,655,1,0
24.0,0,3,51193.0,1,2,12000.0,5,7.66,0.23,3.0,588,1,0
22.0,1,1,36997.0,1,3,5000.0,1,11.49,0.14,2.0,602,0,0
23.0,1,0,36922.0,0,3,5000.0,4,11.86,0.14,2.0,681,1,0
21.0,0,3,36680.0,0,3,5000.0,5,8.59,0.14,2.0,632,1,0
21.0,1,0,37091.0,1,3,5000.0,4,14.96,0.13,2.0,633,0,1
25.0,1,4,51653.0,1,0,3250.0,2,10.0,0.06,3.0,680,0,0
21.0,0,4,37085.0,0,3,5000.0,5,13.92,0.13,4.0,552,1,0
24.0,1,0,36848.0,1,3,5000.0,1,11.14,0.14,2.0,608,1,0
21.0,0,1,44105.0,3,0,14000.0,1,6.54,0.32,4.0,625,0,1
26.0,0,1,37393.0,4,3,5000.0,0,14.42,0.13,4.0,597,0,1
23.0,0,3,36775.0,1,3,5000.0,4,11.59,0.14,4.0,652,1,0
22.0,1,0,37004.0,0,3,5000.0,1,10.33,0.14,3.0,624,0,0
23.0,1,3,37522.0,2,3,5000.0,1,11.12,0.13,2.0,660,0,0
25.0,0,0,51138.0,0,0,10000.0,2,5.42,0.2,2.0,641,1,0
22.0,1,3,51316.0,0,2,12000.0,1,11.01,0.23,4.0,642,1,0
22.0,1,3,38133.0,0,3,5000.0,5,10.0,0.13,2.0,645,1,0
23.0,1,4,51510.0,2,0,1500.0,5,6.17,0.03,3.0,607,1,0
26.0,0,3,37917.0,6,3,5000.0,1,14.96,0.13,3.0,680,0,0
22.0,0,0,38048.0,0,3,5000.0,3,10.62,0.13,4.0,621,1,0
25.0,0,1,37962.0,2,3,5000.0,4,8.94,0.13,2.0,565,1,0
26.0,0,1,38438.0,1,3,5000.0,1,8.63,0.13,2.0,684,1,0
22.0,0,3,38629.0,0,3,5000.0,4,7.51,0.13,3.0,640,1,0
25.0,0,3,51130.0,0,0,3500.0,5,10.36,0.07,2.0,557,0,0
23.0,1,1,39310.0,2,3,5000.0,0,8.0,0.13,3.0,640,1,0
23.0,1,3,51728.0,4,0,11000.0,1,6.54,0.21,3.0,521,1,0
21.0,0,3,51200.0,3,2,12250.0,5,8.88,0.24,4.0,616,1,0
25.0,1,3,39810.0,0,3,5000.0,5,14.27,0.13,4.0,622,0,1
23.0,1,3,39650.0,0,3,5000.0,2,12.69,0.13,4.0,690,0,1
26.0,1,0,39797.0,5,3,5000.0,5,6.03,0.13,2.0,658,1,0
22.0,1,1,44476.0,2,0,7000.0,0,14.84,0.16,3.0,595,0,1
23.0,0,3,39173.0,2,3,5000.0,0,14.79,0.13,2.0,622,1,0
24.0,1,3,51410.0,0,0,9250.0,5,11.12,0.18,4.0,679,1,0
26.0,0,4,39344.0,6,3,5000.0,0,7.49,0.13,2.0,709,0,0
24.0,1,1,39527.0,1,3,5000.0,3,11.01,0.13,3.0,649,0,0
26.0,1,1,39103.0,6,3,5000.0,4,12.53,0.13,3.0,651,0,0
21.0,1,1,39303.0,0,3,5000.0,1,7.68,0.13,4.0,647,1,0
24.0,0,3,39265.0,5,3,5000.0,0,13.23,0.13,2.0,572,0,0
25.0,1,1,39411.0,1,3,5000.0,0,14.35,0.13,3.0,593,0,0
24.0,1,1,51384.0,2,0,12000.0,4,10.38,0.23,4.0,657,0,0
23.0,1,3,39546.0,0,3,5000.0,3,11.01,0.13,2.0,624,1,0
24.0,1,0,51435.0,2,0,4200.0,3,13.23,0.08,2.0,656,1,0
24.0,0,3,44092.0,4,0,6000.0,2,7.14,0.14,4.0,646,0,1
22.0,0,3,40373.0,0,3,5000.0,4,13.48,0.12,3.0,615,0,0
22.0,0,0,40530.0,3,3,5000.0,0,14.61,0.12,3.0,484,0,1
26.0,1,0,40177.0,5,3,5000.0,3,12.69,0.12,4.0,665,0,0
26.0,1,0,44195.0,0,0,6000.0,2,11.49,0.14,2.0,682,0,1
23.0,0,3,40514.0,1,3,5000.0,4,10.62,0.12,2.0,643,1,0
23.0,0,1,51540.0,2,0,11000.0,0,7.88,0.21,2.0,631,1,0
22.0,0,3,40688.0,0,3,5000.0,0,10.25,0.12,4.0,590,1,0
24.0,0,3,40716.0,2,3,5000.0,3,11.01,0.12,3.0,682,0,0
21.0,0,1,40299.0,0,3,5000.0,1,12.84,0.12,2.0,611,1,0
24.0,0,1,51560.0,3,2,3000.0,3,7.51,0.06,2.0,695,0,0
23.0,0,1,40675.0,3,3,5000.0,4,11.01,0.12,4.0,672,0,0
26.0,1,1,40990.0,5,3,5000.0,0,14.11,0.12,4.0,660,0,1
23.0,0,3,41638.0,1,3,5000.0,5,13.49,0.12,4.0,681,0,0
21.0,1,3,41066.0,0,3,5000.0,1,13.49,0.12,3.0,599,1,0
21.0,1,0,51296.0,0,0,13750.0,1,11.36,0.27,4.0,596,0,0
21.0,1,1,41512.0,0,3,5000.0,4,12.18,0.12,3.0,633,0,0
25.0,0,3,41912.0,5,3,5000.0,5,9.38,0.12,3.0,663,0,0
24.0,1,0,51384.0,0,0,8500.0,3,7.51,0.17,4.0,649,1,0
25.0,1,1,42112.0,2,3,5000.0,5,11.01,0.12,2.0,685,1,0
23.0,1,0,41795.0,0,3,5000.0,5,7.88,0.12,4.0,638,0,0
21.0,1,3,51095.0,0,0,3500.0,1,7.51,0.07,2.0,640,1,0
22.0,0,1,41695.0,0,3,5000.0,0,8.0,0.12,4.0,571,1,0
25.0,1,4,42545.0,3,3,5000.0,5,13.49,0.12,4.0,692,1,0
22.0,1,4,42137.0,0,3,5000.0,5,11.01,0.12,4.0,658,1,0
23.0,0,4,42777.0,0,3,5000.0,2,10.99,0.12,2.0,600,0,1
23.0,1,4,51519.0,3,0,10000.0,1,14.59,0.19,2.0,590,1,0
24.0,0,0,42643.0,2,3,5000.0,0,11.49,0.12,3.0,581,0,0
22.0,0,3,42977.0,0,3,5000.0,4,11.01,0.12,3.0,659,1,0
24.0,1,3,42714.0,2,3,5000.0,3,11.71,0.12,3.0,635,1,0
25.0,1,4,42749.0,0,3,5000.0,3,11.71,0.12,2.0,589,1,0
21.0,1,3,42848.0,0,3,5000.0,3,10.65,0.12,3.0,588,1,0
22.0,0,0,43002.0,2,3,5000.0,3,11.71,0.12,2.0,667,1,0
23.0,0,0,42999.0,2,3,5000.0,4,6.99,0.12,2.0,660,1,0
26.0,1,1,35609.0,4,3,5000.0,3,12.99,0.14,2.0,661,0,1
25.0,1,3,44189.0,3,0,10000.0,3,11.01,0.23,2.0,615,0,1
23.0,1,1,51544.0,2,0,5200.0,1,10.25,0.1,4.0,589,1,0
22.0,0,1,42795.0,0,3,5000.0,3,11.01,0.12,4.0,624,0,0
23.0,0,3,43364.0,1,3,5000.0,3,11.01,0.12,2.0,651,1,0
25.0,0,0,43243.0,7,3,5000.0,3,10.36,0.12,3.0,640,1,0
22.0,0,0,43111.0,1,3,5000.0,0,7.88,0.12,3.0,600,1,0
24.0,1,0,42815.0,0,3,5000.0,0,7.88,0.12,4.0,673,1,0
22.0,0,1,42839.0,0,3,5000.0,4,13.23,0.12,2.0,701,1,0
25.0,1,1,51276.0,4,0,7000.0,0,8.59,0.14,3.0,670,1,0
25.0,0,3,43837.0,2,0,13750.0,0,13.22,0.31,4.0,622,0,1
26.0,0,2,51722.0,4,0,4500.0,5,11.48,0.09,3.0,582,1,0
25.0,1,3,35900.0,2,3,5000.0,0,15.7,0.14,3.0,667,0,1
22.0,0,0,51566.0,0,0,5000.0,3,8.94,0.1,2.0,658,1,0
23.0,0,0,36102.0,1,3,5000.0,3,11.01,0.14,3.0,648,0,1
24.0,0,4,35794.0,0,3,5000.0,1,6.92,0.14,3.0,665,0,1
23.0,1,0,43004.0,2,3,5000.0,3,14.72,0.12,3.0,698,1,0
25.0,1,0,51061.0,4,0,6000.0,4,8.94,0.12,2.0,524,1,0
24.0,1,1,51447.0,2,0,7000.0,2,8.59,0.14,2.0,669,0,0
25.0,1,4,42792.0,0,3,5000.0,4,8.94,0.12,2.0,540,1,0
23.0,1,1,43891.0,1,3,5000.0,1,13.57,0.11,3.0,656,0,0
21.0,0,1,43577.0,0,3,5000.0,4,11.01,0.11,4.0,690,1,0
26.0,0,0,44215.0,4,3,5000.0,5,7.68,0.11,4.0,613,1,0
22.0,0,0,36864.0,0,3,5000.0,3,18.25,0.14,2.0,676,0,1
21.0,0,1,51484.0,0,1,12000.0,0,14.26,0.23,4.0,625,0,0
23.0,1,4,44259.0,0,3,5000.0,1,14.79,0.11,2.0,607,1,0
21.0,0,0,44227.0,0,3,5000.0,1,12.99,0.11,4.0,596,1,0
23.0,0,0,37371.0,2,3,5000.0,4,14.17,0.13,3.0,711,0,1
26.0,1,0,43996.0,4,3,5000.0,5,10.37,0.11,4.0,675,0,0
23.0,0,3,51358.0,2,0,5750.0,4,13.57,0.11,3.0,581,1,0
22.0,1,3,36966.0,0,3,5000.0,0,14.54,0.14,4.0,646,0,1
23.0,1,4,44048.0,3,3,5000.0,1,11.01,0.11,3.0,588,0,0
23.0,1,0,44444.0,0,3,5000.0,0,6.17,0.11,2.0,612,1,0
22.0,0,0,37022.0,0,3,5000.0,3,17.43,0.14,2.0,636,0,1
26.0,0,3,51547.0,5,0,15000.0,3,11.26,0.29,4.0,632,0,0
23.0,1,4,51478.0,0,2,4400.0,4,11.89,0.09,4.0,695,0,0
22.0,1,0,36814.0,0,3,5000.0,5,15.21,0.14,3.0,605,0,1
24.0,1,3,37192.0,3,3,5000.0,2,15.7,0.13,4.0,571,0,1
22.0,1,0,44216.0,1,3,5000.0,3,13.48,0.11,3.0,656,0,0
23.0,0,1,44453.0,0,3,5000.0,3,13.22,0.11,4.0,629,1,0
23.0,1,0,44053.0,1,3,5000.0,1,7.49,0.11,4.0,628,1,0
22.0,0,1,51257.0,0,0,13000.0,1,11.01,0.25,4.0,644,0,0
25.0,0,0,51452.0,7,2,8000.0,2,9.63,0.16,2.0,656,0,0
26.0,1,4,44699.0,8,3,5000.0,5,12.84,0.11,4.0,605,0,0
24.0,0,3,44528.0,3,3,5000.0,0,6.03,0.11,3.0,647,1,0
26.0,1,3,44696.0,3,3,5000.0,3,8.9,0.11,4.0,542,1,0
25.0,1,3,44742.0,2,3,5000.0,0,6.54,0.11,2.0,611,1,0
22.0,1,4,45169.0,0,3,5000.0,5,9.99,0.11,3.0,700,1,0
23.0,0,4,51348.0,0,0,5400.0,1,11.78,0.11,4.0,678,0,0
24.0,1,1,51325.0,3,2,7500.0,5,10.51,0.15,3.0,630,0,0
22.0,1,3,45317.0,3,3,5000.0,3,5.42,0.11,2.0,682,0,0
24.0,0,0,51531.0,2,0,2000.0,4,11.28,0.04,2.0,593,1,0
22.0,1,0,45008.0,3,3,5000.0,4,10.65,0.11,4.0,551,1,0
26.0,1,1,44136.0,2,0,5000.0,2,12.29,0.11,3.0,634,0,1
22.0,0,1,45864.0,4,3,5000.0,4,11.03,0.11,3.0,691,0,0
26.0,1,3,51463.0,6,0,15075.0,1,12.92,0.29,2.0,697,1,0
23.0,0,1,38816.0,3,3,5000.0,0,9.91,0.13,4.0,676,0,1
23.0,1,4,51287.0,0,2,5400.0,4,11.01,0.11,2.0,686,1,0
23.0,1,3,51606.0,0,0,8500.0,1,7.74,0.16,3.0,594,0,0
23.0,1,3,39532.0,0,3,5000.0,4,9.91,0.13,3.0,673,0,1
24.0,1,3,46753.0,0,3,5000.0,3,13.99,0.11,4.0,640,1,0
23.0,0,1,39212.0,0,3,5000.0,2,11.01,0.13,4.0,735,0,1
22.0,0,0,46709.0,0,3,5000.0,1,7.29,0.11,3.0,604,1,0
21.0,1,3,46443.0,0,3,5000.0,1,11.01,0.11,4.0,635,1,0
23.0,0,0,51738.0,4,0,10000.0,1,5.42,0.19,4.0,708,0,0
23.0,0,1,46467.0,3,3,5000.0,3,11.58,0.11,3.0,709,0,0
25.0,1,1,39320.0,5,3,5000.0,1,15.37,0.13,3.0,540,0,1
23.0,1,4,39188.0,0,3,5000.0,5,13.93,0.13,4.0,697,0,1
23.0,1,0,46377.0,0,3,5000.0,5,6.91,0.11,2.0,595,1,0
25.0,0,4,51657.0,2,2,8000.0,2,6.62,0.15,4.0,660,0,0
23.0,0,0,51638.0,3,0,5500.0,1,12.73,0.11,3.0,684,0,0
24.0,0,0,51748.0,0,0,8000.0,4,12.84,0.15,2.0,645,0,0
26.0,0,0,39391.0,3,3,5000.0,5,14.84,0.13,4.0,661,0,1
21.0,1,0,46706.0,1,3,5000.0,4,10.59,0.11,4.0,561,1,0
25.0,1,3,52041.0,4,0,8000.0,0,11.01,0.15,2.0,578,1,0
24.0,1,0,46989.0,4,3,5000.0,3,10.99,0.11,2.0,545,1,0
24.0,0,1,47380.0,1,3,5000.0,0,11.14,0.11,3.0,636,1,0
23.0,1,1,47663.0,0,3,5000.0,1,12.69,0.1,3.0,697,0,0
22.0,1,0,47564.0,0,3,5000.0,3,6.99,0.11,2.0,619,1,0
25.0,1,0,47496.0,1,3,5000.0,3,7.49,0.11,4.0,653,0,0
24.0,0,3,40876.0,2,3,5000.0,3,20.0,0.12,2.0,677,0,1
24.0,0,3,52026.0,0,0,4800.0,4,7.51,0.09,2.0,602,0,0
23.0,0,1,52062.0,1,0,7500.0,1,8.49,0.14,3.0,623,0,0
23.0,0,3,52191.0,4,0,12600.0,1,11.01,0.24,4.0,660,0,0
25.0,1,0,51749.0,6,0,2000.0,1,5.42,0.04,3.0,636,1,0
24.0,1,0,51894.0,0,0,10000.0,0,13.8,0.19,2.0,582,1,0
26.0,0,1,48785.0,4,3,5000.0,3,7.74,0.1,3.0,553,1,0
24.0,0,0,48690.0,0,3,5000.0,3,14.22,0.1,4.0,582,1,0
25.0,1,1,48905.0,2,3,5000.0,3,6.92,0.1,3.0,563,1,0
25.0,1,3,49053.0,6,3,5000.0,0,13.72,0.1,2.0,656,1,0
21.0,1,3,41399.0,0,3,5000.0,4,9.25,0.12,3.0,611,0,1
23.0,1,0,42125.0,2,3,5000.0,4,14.84,0.12,2.0,676,0,1
24.0,0,1,41857.0,2,3,5000.0,2,14.96,0.12,2.0,618,0,1
25.0,0,3,49128.0,1,3,5000.0,5,12.87,0.1,2.0,622,0,0
25.0,1,1,48904.0,3,3,5000.0,0,11.89,0.1,4.0,643,0,0
23.0,1,1,48518.0,0,3,5000.0,4,10.2,0.1,2.0,626,0,0
24.0,0,1,41981.0,4,3,5000.0,5,12.92,0.12,4.0,675,0,1
21.0,1,3,51803.0,0,1,7000.0,1,14.61,0.14,2.0,565,0,0
23.0,1,1,48937.0,0,3,5000.0,1,12.42,0.1,4.0,624,1,0
26.0,1,0,48997.0,4,3,5000.0,1,9.91,0.1,3.0,598,0,0
22.0,0,1,48874.0,0,3,5000.0,1,8.9,0.1,2.0,639,1,0
24.0,1,1,49029.0,2,3,5000.0,0,12.42,0.1,3.0,574,1,0
25.0,1,0,52268.0,3,0,10000.0,3,7.29,0.19,2.0,618,1,0
21.0,1,0,48934.0,0,3,5000.0,5,5.79,0.1,2.0,598,1,0
21.0,0,1,45101.0,0,0,1000.0,0,14.61,0.02,2.0,658,0,1
22.0,0,0,41438.0,0,3,5000.0,4,11.01,0.12,4.0,606,0,1
24.0,1,0,49181.0,2,3,5000.0,3,6.17,0.1,3.0,588,1,0
21.0,0,4,49020.0,0,3,5000.0,5,9.25,0.1,4.0,614,1,0
24.0,1,0,41729.0,0,3,5000.0,1,12.23,0.12,2.0,593,0,1
25.0,1,0,52223.0,3,2,10000.0,1,15.76,0.19,3.0,563,1,0
22.0,0,1,48880.0,0,3,5000.0,1,6.17,0.1,2.0,688,0,0
23.0,1,3,49237.0,5,3,5000.0,3,11.01,0.1,3.0,690,1,0
23.0,0,4,52431.0,4,0,1000.0,1,7.51,0.02,2.0,663,0,0
22.0,0,1,42293.0,0,3,5000.0,0,12.73,0.12,3.0,591,0,1
25.0,0,4,49020.0,2,3,5000.0,0,11.36,0.1,4.0,709,0,0
26.0,0,1,49009.0,1,3,5000.0,4,13.11,0.1,3.0,537,1,0
21.0,0,0,41630.0,1,3,5000.0,4,14.59,0.12,4.0,643,0,1
26.0,1,3,49248.0,2,3,5000.0,3,14.26,0.1,2.0,530,1,0
22.0,1,1,52412.0,2,2,2000.0,1,10.74,0.04,4.0,671,1,0
23.0,1,1,52543.0,0,2,1000.0,3,6.76,0.02,3.0,614,1,0
26.0,1,0,49176.0,4,3,5000.0,0,9.45,0.1,3.0,624,0,0
22.0,0,3,48868.0,0,3,5000.0,3,7.43,0.1,4.0,611,0,0
25.0,1,0,52724.0,5,0,12000.0,2,6.17,0.23,4.0,664,0,0
22.0,1,1,42369.0,0,3,5000.0,3,16.89,0.12,3.0,604,0,1
23.0,1,4,52734.0,2,0,8500.0,5,11.01,0.16,4.0,640,0,0
25.0,0,3,42722.0,0,3,5000.0,4,16.02,0.12,3.0,545,0,1
22.0,0,4,42442.0,0,3,5000.0,3,15.21,0.12,2.0,617,0,1
23.0,0,3,50171.0,0,3,5000.0,1,10.99,0.1,2.0,628,0,0
22.0,0,3,42684.0,0,3,5000.0,1,15.96,0.12,4.0,616,0,1
25.0,0,1,50020.0,2,3,5000.0,3,11.71,0.1,2.0,695,0,0
25.0,1,3,52627.0,1,2,7200.0,5,14.11,0.14,4.0,662,1,0
21.0,1,1,43096.0,0,3,5000.0,4,14.79,0.12,2.0,610,0,1
23.0,1,3,50595.0,3,3,5000.0,1,7.51,0.1,2.0,652,1,0
22.0,1,1,49908.0,1,3,5000.0,5,11.01,0.1,2.0,692,0,0
23.0,1,1,50381.0,0,3,5000.0,0,11.01,0.1,2.0,637,1,0
25.0,0,1,43090.0,3,3,5000.0,2,14.96,0.12,3.0,633,0,1
22.0,1,1,51360.0,0,3,5000.0,1,8.9,0.1,4.0,636,1,0
24.0,1,3,52708.0,0,0,9500.0,0,6.62,0.18,2.0,666,0,0
23.0,0,4,52864.0,2,0,15600.0,5,11.01,0.3,4.0,720,0,0
24.0,1,3,51367.0,4,3,5000.0,5,10.99,0.1,4.0,569,1,0
26.0,0,1,51879.0,2,3,5000.0,0,7.29,0.1,4.0,659,1,0
22.0,1,3,43786.0,0,3,5000.0,1,12.68,0.11,4.0,584,0,1
21.0,1,4,52834.0,2,0,7000.0,4,6.62,0.13,4.0,666,1,0
22.0,1,1,52938.0,1,0,6600.0,4,14.27,0.12,2.0,585,1,0
22.0,0,3,52541.0,1,0,2600.0,5,11.01,0.05,4.0,617,1,0
22.0,0,1,52883.0,0,0,9000.0,1,11.71,0.17,4.0,617,1,0
24.0,1,1,51571.0,3,3,5000.0,3,5.42,0.1,2.0,672,1,0
22.0,1,1,52885.0,0,2,22800.0,5,12.69,0.43,2.0,627,0,0
24.0,1,3,52599.0,3,0,6000.0,3,10.65,0.11,3.0,620,1,0
22.0,1,1,44221.0,0,3,5000.0,3,16.32,0.11,4.0,647,0,1
24.0,0,1,52984.0,3,0,6000.0,3,13.49,0.11,3.0,678,0,0
26.0,1,3,52116.0,6,0,15000.0,3,11.99,0.29,2.0,626,1,0
25.0,1,0,51359.0,1,3,5000.0,3,7.51,0.1,3.0,558,1,0
24.0,1,1,44046.0,2,3,5000.0,0,14.59,0.11,2.0,661,0,1
22.0,0,1,51671.0,0,3,5000.0,3,12.87,0.1,4.0,510,1,0
24.0,0,1,52229.0,3,0,2500.0,2,13.49,0.05,4.0,615,0,0
23.0,1,1,43841.0,1,3,5000.0,5,13.22,0.11,4.0,581,0,1
23.0,1,0,52631.0,3,0,7200.0,0,10.59,0.14,3.0,675,0,0
21.0,0,1,51140.0,2,3,5000.0,1,9.32,0.1,4.0,652,0,0
